Ensembl Gene ID	pLI
ENSG00000118640	0.270489594282
ENSG00000042445	2.0496669311e-10
ENSG00000152291	0.000179690886067
ENSG00000168899	0.0516197457018
ENSG00000168906	0.73323003201
ENSG00000186854	7.93859484464e-10
ENSG00000115459	4.56408780286e-11
ENSG00000168894	3.13991934782e-09
ENSG00000115486	1.19797696731e-08
ENSG00000163541	0.0597686458354
ENSG00000152284	0.753752010043
ENSG00000132305	0.000945647236389
ENSG00000239305	0.832672501333
ENSG00000153561	0.964712069199
ENSG00000249884	0.0362458661204
ENSG00000168878	0.0407415785719
ENSG00000068654	0.999861745941
ENSG00000168874	0.888203282318
ENSG00000115548	0.981756840005
ENSG00000115525	0.0278549097052
ENSG00000132300	1.025555306e-06
ENSG00000068615	0.938706616254
ENSG00000172116	0.412381162991
ENSG00000132313	0.0209370095571
ENSG00000115523	0.0015499569977
ENSG00000115561	0.0362458661204
ENSG00000168883	0.0316077960336
ENSG00000153563	0.0241810989781
ENSG00000144115	3.94167649326e-06
ENSG00000172005	0.786079025014
ENSG00000188886	3.67008336652e-05
ENSG00000172073	3.70657519741e-06
ENSG00000144026	7.04681464877e-09
ENSG00000115042	0.0540720339308
ENSG00000115593	0.000247889682245
ENSG00000163067	0.298104856889
ENSG00000155066	7.89703407792e-08
ENSG00000115041	0.852600760709
ENSG00000153574	0.00590911291307
ENSG00000172071	0.0114235489498
ENSG00000222040	0.000244368543398
ENSG00000172086	0.187811675472
ENSG00000144029	0.00633870430524
ENSG00000144015	0.48403499274
ENSG00000163060	2.56100307685e-11
ENSG00000163586	0.0160619800486
ENSG00000186281	0.00161229984492
ENSG00000114982	0.994530636901
ENSG00000168754	8.69889482162e-05
ENSG00000115073	0.031660126285
ENSG00000144199	0.0279113840335
ENSG00000121152	0.0321635838192
ENSG00000158158	0.000338908702685
ENSG00000135976	2.11660484589e-19
ENSG00000144028	0.999999999999
ENSG00000135940	0.412576836068
ENSG00000163126	8.66315090909e-16
ENSG00000114988	1.28590577344e-07
ENSG00000135956	0.101457374228
ENSG00000196843	0.971125743701
ENSG00000084090	0.927709615693
ENSG00000213337	0.0573082907278
ENSG00000144021	0.0147161304907
ENSG00000158050	0.791321031693
ENSG00000198885	1.1090529865e-07
ENSG00000168758	0.99937313916
ENSG00000071073	0.0598161748111
ENSG00000115514	0.223930350936
ENSG00000040933	0.994886263901
ENSG00000273045	0.0131195928088
ENSG00000158417	0.89538751256
ENSG00000135951	0.894352624054
ENSG00000185414	0.543252452898
ENSG00000183513	0.239646156063
ENSG00000115446	0.0116183072136
ENSG00000168658	3.26524146039e-18
ENSG00000185674	5.7701218017e-06
ENSG00000075568	0.999999482162
ENSG00000144191	1.18045078045e-08
ENSG00000115085	0.272667248494
ENSG00000144214	0.000104427732292
ENSG00000241962	0.543252452898
ENSG00000158411	0.00170794026951
ENSG00000144182	6.17016770937e-05
ENSG00000115602	1.28060324752e-07
ENSG00000115590	1.9524279172e-07
ENSG00000071082	0.843001842538
ENSG00000170500	0.851045048928
ENSG00000144218	0.998912591236
ENSG00000158435	0.993507645349
ENSG00000115598	1.9690398563e-07
ENSG00000196460	0.379276472236
ENSG00000135945	0.997023540664
ENSG00000115539	0.000392970999859
ENSG00000175874	0.005611307438
ENSG00000204634	5.26132710715e-07
ENSG00000115594	0.362921430953
ENSG00000115526	0.00330306267127
ENSG00000163162	0.000502223698927
ENSG00000269383	0.395880595508
ENSG00000204640	2.78112452888e-10
ENSG00000071054	0.999998979047
ENSG00000170485	0.990888561614
ENSG00000071051	0.702843117671
ENSG00000115652	0.06615533991
ENSG00000135974	0.192673532039
ENSG00000135953	7.72060377762e-06
ENSG00000135973	0.864764500756
ENSG00000115604	5.02097661202e-07
ENSG00000135966	0.129423465806
ENSG00000170417	0.0159876948837
ENSG00000115607	0.366507424727
ENSG00000196228	2.99878389564e-11
ENSG00000135972	3.35947244573e-06
ENSG00000119147	0.00167864098073
ENSG00000115665	0.101652706276
ENSG00000115641	0.00288060194828
ENSG00000144057	0.0149364382081
ENSG00000180251	1.5807305857e-06
ENSG00000115616	0.481161337483
ENSG00000153093	6.28385483611e-10
ENSG00000153201	0.999999998507
ENSG00000198203	1.42167398485e-05
ENSG00000153094	0.950822922207
ENSG00000163006	1.08334074018e-05
ENSG00000144063	0.201463447178
ENSG00000144061	1.365185151e-08
ENSG00000169756	0.347565207481
ENSG00000169679	4.49651698197e-06
ENSG00000135960	8.30571010658e-05
ENSG00000186522	0.00288328636526
ENSG00000198075	0.000445387423843
ENSG00000183054	0.401313700854
ENSG00000172985	0.981100871728
ENSG00000135968	0.0134657614611
ENSG00000169607	0.218393604055
ENSG00000125630	0.912207910181
ENSG00000144136	0.725656582616
ENSG00000125611	0.0336410132343
ENSG00000115008	1.1235918507e-05
ENSG00000136694	0.000123309813533
ENSG00000188177	0.938245509196
ENSG00000125538	0.92586831182
ENSG00000153208	9.66187266673e-08
ENSG00000136688	2.50412730986e-05
ENSG00000136697	0.0039602428583
ENSG00000114999	0.984657698728
ENSG00000153214	7.9763969078e-08
ENSG00000144152	1.57848110308e-05
ENSG00000136696	0.00351729714336
ENSG00000136695	0.000972339640244
ENSG00000125571	0.00783605765989
ENSG00000144161	0.464854053485
ENSG00000115107	3.93787753539e-07
ENSG00000115091	0.998335663589
ENSG00000155368	0.000164260337074
ENSG00000088205	0.839996435029
ENSG00000136682	0.967070795624
ENSG00000125637	0.805496070283
ENSG00000171227	0.0418161454815
ENSG00000136689	0.340218948927
ENSG00000144134	0.940339177674
ENSG00000080293	1.95522328385e-09
ENSG00000019169	6.4162801497e-08
ENSG00000186132	0.00333205633699
ENSG00000125629	0.0232771472202
ENSG00000115084	0.00121571774592
ENSG00000175497	0.999989285511
ENSG00000144119	0.396068457162
ENSG00000125618	0.902123842936
ENSG00000125633	0.0643752614868
ENSG00000163064	0.751931859883
ENSG00000163161	2.05509479327e-05
ENSG00000155438	0.000174106402561
ENSG00000169967	0.999560916816
ENSG00000144118	0.193989190712
ENSG00000088179	0.999997516004
ENSG00000136732	0.0138697690066
ENSG00000074054	0.999999988871
ENSG00000115112	0.999192586616
ENSG00000186684	0.000184566831655
ENSG00000163083	0.916829217955
ENSG00000144120	0.428469415988
ENSG00000155052	0.0972729242804
ENSG00000163075	6.22961816607e-09
ENSG00000211460	0.94596633754
ENSG00000115109	0.022933840583
ENSG00000226479	0.49345113738
ENSG00000074047	0.998939595969
ENSG00000136717	0.474193121769
ENSG00000169994	6.38294967498e-16
ENSG00000136720	0.906059214439
ENSG00000136709	0.999997732824
ENSG00000152086	0.00120527821376
ENSG00000144233	0.995586601653
ENSG00000072163	1.13990016377e-05
ENSG00000136715	0.998572964182
ENSG00000115718	0.0324754428971
ENSG00000152076	1.191901708e-06
ENSG00000136699	0.00605804578248
ENSG00000136718	0.00096821790214
ENSG00000136731	0.00289726281335
ENSG00000222014	0.377324685045
ENSG00000152082	0.575112152378
ENSG00000163166	0.986444880096
ENSG00000136710	1.51132252418e-05
ENSG00000144230	1.06559378637e-05
ENSG00000144231	0.470737784693
ENSG00000163040	1.16806309976e-05
ENSG00000075886	3.70763769527e-08
ENSG00000173272	0.00556767659474
ENSG00000136698	0.682601111383
ENSG00000115762	3.53721420888e-06
ENSG00000152102	0.0437714936798
ENSG00000183840	1.54608229502e-12
ENSG00000136002	0.0685948768687
ENSG00000186825	0.0140708907505
ENSG00000197927	0.419684826012
ENSG00000178171	0.000112022874749
ENSG00000072135	6.51922683029e-07
ENSG00000173302	0.00480951704813
ENSG00000115850	0.0642550168202
ENSG00000150540	0.0967293826851
ENSG00000144227	0.798014407187
ENSG00000176771	0.524874191725
ENSG00000153086	1.98871537095e-07
ENSG00000144229	5.65285413356e-06
ENSG00000150551	0.000238591129314
ENSG00000144224	0.974205695161
ENSG00000144228	0.0454469525998
ENSG00000115866	0.00061199920888
ENSG00000121988	7.42639986548e-15
ENSG00000048991	0.00602513988409
ENSG00000115839	3.66101381631e-05
ENSG00000176601	3.69884742626e-14
ENSG00000121966	0.427450979948
ENSG00000152128	0.0672624651374
ENSG00000076003	0.998482019514
ENSG00000152127	0.99992501657
ENSG00000082258	0.498104081501
ENSG00000121989	0.993932261799
ENSG00000168288	0.0207768433976
ENSG00000183091	4.08103130096e-17
ENSG00000115919	1.82768855737e-09
ENSG00000123609	6.2262920289e-09
ENSG00000135999	0.999952360459
ENSG00000187123	0.00062482586866
ENSG00000168280	0.999515597152
ENSG00000184898	0.0518667699188
ENSG00000123610	4.01524767427e-06
ENSG00000169554	0.999833866723
ENSG00000115947	2.29195436096e-06
ENSG00000115963	0.9408128511
ENSG00000121964	2.40902542594e-10
ENSG00000168702	0.999999190193
ENSG00000150556	0.00103350797846
ENSG00000204406	0.999852333253
ENSG00000080345	0.999999997436
ENSG00000075884	5.25405675416e-06
ENSG00000153234	0.991432865508
ENSG00000115165	0.0487986718848
ENSG00000144278	0.853952804016
ENSG00000177519	0.53256651488
ENSG00000115159	0.00010077478579
ENSG00000115170	0.956448193407
ENSG00000163331	0.000268262509294
ENSG00000007001	0.00202492321799
ENSG00000157827	0.996999397172
ENSG00000182389	0.0113635817077
ENSG00000136541	0.0031015254765
ENSG00000144283	1.59819832523e-05
ENSG00000162989	0.989708242851
ENSG00000153237	7.95012569571e-19
ENSG00000123612	0.044891005088
ENSG00000115145	0.0345049855707
ENSG00000162980	0.0173648434841
ENSG00000177917	0.17095556079
ENSG00000136542	1.33613590423e-12
ENSG00000196504	0.966325783137
ENSG00000115267	6.00238931196e-26
ENSG00000197635	4.05740539449e-10
ENSG00000144290	0.00263554372615
ENSG00000241399	0.00938528688359
ENSG00000136536	0.97702637133
ENSG00000115263	0.0772034616847
ENSG00000115233	0.790099057421
ENSG00000136535	0.993588037465
ENSG00000115271	0.000445654786146
ENSG00000153246	5.17711186127e-15
ENSG00000054219	3.63213139501e-27
ENSG00000115221	1.90571778313e-15
ENSG00000115183	0.140685896306
ENSG00000248672	3.63213139501e-27
ENSG00000184611	0.984445949328
ENSG00000123636	0.999921440364
ENSG00000078098	3.27312070401e-11
ENSG00000196151	1.37628007456e-06
ENSG00000153250	0.996886207084
ENSG00000136560	0.943798417923
ENSG00000163072	3.57972659883e-10
ENSG00000178662	0.83245292993
ENSG00000136546	1.72076245416e-15
ENSG00000082438	0.0121973641922
ENSG00000163092	2.85559362075e-37
ENSG00000115339	2.01163108857e-05
ENSG00000152254	1.91255841635e-09
ENSG00000152253	0.0594294501039
ENSG00000182263	0.741736097597
ENSG00000144285	0.999999999535
ENSG00000169507	1.92551300841e-06
ENSG00000123607	3.38768007246e-22
ENSG00000153253	0.999999992847
ENSG00000198648	0.999462431418
ENSG00000169432	9.30185484245e-13
ENSG00000172292	0.684541332374
ENSG00000115290	0.0966012167551
ENSG00000172318	0.329724363512
ENSG00000073734	2.18849485468e-10
ENSG00000136531	0.999999992314
ENSG00000154479	1.08459309632e-15
ENSG00000204335	0.432721441199
ENSG00000071909	4.47146671166e-20
ENSG00000239474	0.0188120404902
ENSG00000128683	0.82254015261
ENSG00000138382	0.00367271509117
ENSG00000138398	0.984147328508
ENSG00000251569	0.00439597445973
ENSG00000213160	0.0206607984995
ENSG00000198586	0.999994767519
ENSG00000138385	0.525946313254
ENSG00000163093	0.00259936459879
ENSG00000073737	2.6080433616e-07
ENSG00000144362	0.0155246829336
ENSG00000115806	0.891064439803
ENSG00000138399	1.65436401216e-12
ENSG00000081479	0.999999999999
ENSG00000144357	0.999549123628
ENSG00000091428	0.957225849602
ENSG00000144354	0.141954502882
ENSG00000123600	1.43717079202e-09
ENSG00000115844	0.887610614037
ENSG00000115840	0.887050481777
ENSG00000091409	0.00991360284214
ENSG00000144306	1.32015222636e-06
ENSG00000091436	1.21040586417e-06
ENSG00000152256	0.00465668929434
ENSG00000115827	0.000284984948941
ENSG00000071967	0.351788246409
ENSG00000172878	1.55557888019e-06
ENSG00000138430	0.0436206997457
ENSG00000144355	0.926719407832
ENSG00000217236	0.498147938263
ENSG00000077380	5.1871962675e-07
ENSG00000268241	0.0207446505031
ENSG00000128708	0.839884792257
ENSG00000138433	0.0121190516591
ENSG00000172845	0.992297744065
ENSG00000128652	0.407559214083
ENSG00000170166	0.167399010627
ENSG00000163328	8.12952100257e-11
ENSG00000115935	0.944313925017
ENSG00000128656	0.83742443028
ENSG00000170178	0.00334591723055
ENSG00000128710	0.132556118191
ENSG00000116044	0.686008361901
ENSG00000128645	0.010588459693
ENSG00000144320	0.0019235830142
ENSG00000170144	0.992644939735
ENSG00000175879	0.617630962363
ENSG00000138435	8.7955682039e-06
ENSG00000128714	0.332069485423
ENSG00000128654	0.0813718081793
ENSG00000154518	0.53809256447
ENSG00000128709	0.422099307774
ENSG00000128713	0.0131898476206
ENSG00000115966	0.892244392579
ENSG00000163492	1.42762115768e-09
ENSG00000204311	1.07044413651e-05
ENSG00000116095	0.0229786985598
ENSG00000155657	1.21111377106e-32
ENSG00000170035	0.65390752558
ENSG00000144331	0.00106530263678
ENSG00000128655	4.16725018761e-31
ENSG00000162992	0.138071318357
ENSG00000138434	7.68386262292e-05
ENSG00000187231	0.989112552502
ENSG00000115232	0.0288517021361
ENSG00000155636	0.000125349305556
ENSG00000188452	5.39719665583e-11
ENSG00000180228	0.154541987236
ENSG00000079156	0.999012303789
ENSG00000079150	3.1560238549e-05
ENSG00000163510	0.0181890738298
ENSG00000018510	0.998805101972
ENSG00000196659	0.00186185059554
ENSG00000197557	1.36219614739e-05
ENSG00000188738	3.21632919901e-08
ENSG00000064989	0.926324873613
ENSG00000174325	0.0222588439435
ENSG00000138448	0.477866430207
ENSG00000204262	0.999999999884
ENSG00000162999	0.00439399968226
ENSG00000077232	8.9491933558e-05
ENSG00000065548	0.947515648259
ENSG00000061676	0.999999990714
ENSG00000162998	0.125665908312
ENSG00000144369	0.0574213565539
ENSG00000163012	5.13768966982e-10
ENSG00000168542	0.999999998394
ENSG00000150722	0.00253358869302
ENSG00000268846	0.381213095193
ENSG00000163002	0.123687364628
ENSG00000003436	0.0253229555895
ENSG00000144366	0.677557750178
ENSG00000115252	0.730656355381
ENSG00000170396	0.827436291074
ENSG00000138378	0.988867842654
ENSG00000064933	6.56457792406e-14
ENSG00000138381	1.63756463402e-08
ENSG00000138449	0.977595134539
ENSG00000128699	0.075823899622
ENSG00000115419	0.999302599697
ENSG00000128641	0.878004107552
ENSG00000128694	0.000202433816404
ENSG00000138386	0.84850840841
ENSG00000173559	0.0142569682275
ENSG00000138379	0.812914735547
ENSG00000115415	0.999994277113
ENSG00000151689	0.000237351689204
ENSG00000168497	0.000704632748926
ENSG00000151687	6.61242417594e-24
ENSG00000198130	4.18223751191e-08
ENSG00000187699	0.0235885268459
ENSG00000151690	0.0018466936954
ENSG00000115368	0.566494633877
ENSG00000187944	0.00454708436824
ENSG00000144395	3.80375071751e-24
ENSG00000115524	0.999999972774
ENSG00000144381	0.98520824384
ENSG00000152430	0.00790218351286
ENSG00000196950	0.997850639904
ENSG00000270757	0.889798357973
ENSG00000197121	0.00878588184544
ENSG00000138411	0.999995851833
ENSG00000162944	0.00207696217685
ENSG00000247626	1.41647403487e-06
ENSG00000144339	0.386319161723
ENSG00000065413	0.775902811645
ENSG00000119041	5.35810483574e-06
ENSG00000222017	0.00485703460001
ENSG00000081320	0.0898257461867
ENSG00000115540	0.777832909994
ENSG00000118997	1.03739660055e-47
ENSG00000115541	0.78752804785
ENSG00000115520	0.14003271698
ENSG00000013441	0.0953474554278
ENSG00000115942	0.971869811181
ENSG00000119013	0.0425652843015
ENSG00000003400	8.53789597426e-12
ENSG00000162972	0.00977968048222
ENSG00000155729	0.000526111235034
ENSG00000162971	2.19729035112e-07
ENSG00000155744	0.979818816442
ENSG00000115896	0.0110523707623
ENSG00000003402	0.9997198697
ENSG00000240344	0.549646605196
ENSG00000064012	0.00484502421758
ENSG00000163535	6.60739694812e-05
ENSG00000082153	0.744805846772
ENSG00000178074	0.432171539151
ENSG00000119042	0.999563006981
ENSG00000196290	0.00517700548052
ENSG00000138356	2.67936726162e-22
ENSG00000196141	0.970345371568
ENSG00000138395	5.05622865918e-13
ENSG00000163596	0.442027586412
ENSG00000082126	5.87636433014e-09
ENSG00000155754	7.66191254912e-11
ENSG00000115993	6.92274497111e-10
ENSG00000119004	7.40838062968e-10
ENSG00000155755	9.39702047726e-10
ENSG00000082146	0.669632058274
ENSG00000155749	1.66284147135e-10
ENSG00000003393	0.000769641354734
ENSG00000144426	1.09294225815e-10
ENSG00000204217	0.996668086457
ENSG00000138380	0.00454103717523
ENSG00000116030	0.800374019141
ENSG00000138439	0.0673870151607
ENSG00000055044	0.50947888647
ENSG00000138442	0.609006890639
ENSG00000155760	0.730198729898
ENSG00000114948	0.995404041332
ENSG00000144410	1.82892275397e-13
ENSG00000138400	5.81111250194e-12
ENSG00000118263	0.929930708895
ENSG00000204186	1.37874318939e-07
ENSG00000116117	8.64518813873e-08
ENSG00000163599	0.577322418842
ENSG00000178562	0.511989197369
ENSG00000183671	1.8355531462e-05
ENSG00000232125	2.80413389358e-15
ENSG00000118246	4.03134120797e-06
ENSG00000114933	0.998179514457
ENSG00000173166	0.95785123321
ENSG00000023228	3.96655165009e-09
ENSG00000138443	0.953329215745
ENSG00000163600	0.0520092290925
ENSG00000118260	0.969960676574
ENSG00000118257	0.00171165025189
ENSG00000114942	0.333347471841
ENSG00000168530	0.0633863743159
ENSG00000197713	0.316665036809
ENSG00000118231	0.00822648074514
ENSG00000144445	0.476930027112
ENSG00000182187	2.05606816353e-09
ENSG00000078018	0.99998336497
ENSG00000188674	7.49151434789e-05
ENSG00000163249	0.977770143815
ENSG00000144401	0.0521776538765
ENSG00000115361	3.59179825695e-08
ENSG00000144407	1.31615183744e-15
ENSG00000021826	0.0833573677196
ENSG00000168582	0.000127117288398
ENSG00000115365	9.92097579259e-06
ENSG00000115020	0.979802748884
ENSG00000138413	0.00145370762541
ENSG00000163254	0.0436098458398
ENSG00000178385	0.766248375897
ENSG00000163251	0.898345425582
ENSG00000144406	0.139839110566
ENSG00000115457	0.844353784573
ENSG00000178568	0.999900653614
ENSG00000138363	2.48609470826e-13
ENSG00000079246	0.999991832001
ENSG00000115425	0.00078606627679
ENSG00000138376	1.17553778281e-11
ENSG00000144451	3.65639735304e-20
ENSG00000115461	0.859978350463
ENSG00000118245	0.222164609124
ENSG00000138375	0.000314358585842
ENSG00000174453	0.612117520612
ENSG00000197756	0.00477076544447
ENSG00000030419	0.922956763629
ENSG00000115414	0.0644415382989
ENSG00000118242	5.96360913088e-06
ENSG00000144452	2.02270864482e-07
ENSG00000163449	0.0117845367387
ENSG00000144583	0.0162584104874
ENSG00000163466	0.990984291646
ENSG00000163464	0.000374556416933
ENSG00000158428	6.71096173646e-05
ENSG00000135913	0.998322478622
ENSG00000180871	0.405284397129
ENSG00000179921	1.86484038881e-06
ENSG00000144580	0.930277945404
ENSG00000144579	0.902026975894
ENSG00000135926	7.4005390145e-05
ENSG00000188282	4.87589210962e-09
ENSG00000127837	0.531201269397
ENSG00000079308	0.924939888852
ENSG00000127831	1.21278222497e-05
ENSG00000127838	1.89916080841e-08
ENSG00000163482	3.75253893187e-07
ENSG00000115568	1.87523307696e-15
ENSG00000074582	2.27742089439e-08
ENSG00000163481	0.829695265718
ENSG00000018280	6.59211750846e-12
ENSG00000115556	8.11639260444e-09
ENSG00000198925	0.714827712944
ENSG00000115649	1.63494195831e-05
ENSG00000163499	0.000626081708704
ENSG00000163521	2.51566098661e-10
ENSG00000115596	0.669265997304
ENSG00000158552	0.00495151493335
ENSG00000115657	2.11132200308e-17
ENSG00000163516	4.83243050014e-14
ENSG00000181378	2.33292401855e-18
ENSG00000144567	0.758589563138
ENSG00000163501	0.349924208748
ENSG00000213901	0.00231261775619
ENSG00000115661	0.000478667136023
ENSG00000135912	2.83171379258e-06
ENSG00000187736	0.0271845253572
ENSG00000135925	0.0101692886253
ENSG00000135929	3.89681875062e-11
ENSG00000115592	9.66992545867e-05
ENSG00000144591	2.3523737798e-06
ENSG00000054356	0.0217482006307
ENSG00000072182	0.728514782698
ENSG00000123992	0.000202595534805
ENSG00000123989	0.231251265748
ENSG00000116106	0.999891325221
ENSG00000135903	0.900856133272
ENSG00000175084	0.00308243386388
ENSG00000072195	0.999790421916
ENSG00000124003	2.12658352178e-06
ENSG00000114923	0.218420219943
ENSG00000163082	0.0122737609427
ENSG00000188760	0.0612483926131
ENSG00000163081	0.0630857519946
ENSG00000123999	0.199710681547
ENSG00000124006	6.64137887873e-16
ENSG00000135924	5.19696073672e-06
ENSG00000116120	0.900979753772
ENSG00000127824	0.029637935839
ENSG00000124019	0.00229940234452
ENSG00000168955	2.1881439283e-06
ENSG00000042304	0.0501106068637
ENSG00000152049	0.56042684333
ENSG00000135919	0.643023919378
ENSG00000135917	0.00163108657525
ENSG00000144460	0.906196258132
ENSG00000169047	0.218507352371
ENSG00000144468	4.74167775071e-09
ENSG00000152056	0.167450176735
ENSG00000036257	0.974063405439
ENSG00000173744	0.969265961919
ENSG00000085449	1.6881725481e-05
ENSG00000171951	0.898323134284
ENSG00000081052	1.68977859996e-08
ENSG00000123983	0.530102680564
ENSG00000169031	7.57550007723e-05
ENSG00000135900	9.27743859397e-06
ENSG00000168958	0.375813389383
ENSG00000135905	0.0291925300959
ENSG00000123977	0.000785947922234
ENSG00000185404	6.0695242976e-05
ENSG00000135898	0.000388569399866
ENSG00000135931	1.03024252063e-08
ENSG00000079263	1.99687363351e-08
ENSG00000153823	0.403719374101
ENSG00000135916	0.208530379147
ENSG00000153827	0.999999999999
ENSG00000153832	3.22841418359e-06
ENSG00000135932	0.0621795964046
ENSG00000135914	3.66015293334e-09
ENSG00000173692	0.999999202638
ENSG00000135899	3.1636931404e-09
ENSG00000163053	0.215983363626
ENSG00000187957	0.785502089514
ENSG00000153820	0.233358014706
ENSG00000067066	8.71376355677e-07
ENSG00000115009	0.0877400024034
ENSG00000144535	0.863517182071
ENSG00000135930	0.919558779752
ENSG00000115468	0.770005564406
ENSG00000163283	1.68537812798e-06
ENSG00000115053	0.999106738363
ENSG00000144524	0.207502332172
ENSG00000187514	0.377491925621
ENSG00000163295	4.02971384354e-16
ENSG00000135902	7.26421538922e-07
ENSG00000163273	0.323065346926
ENSG00000171596	1.07262381172e-05
ENSG00000156973	0.0844960932718
ENSG00000196811	1.12925757683e-09
ENSG00000163286	6.22052907363e-06
ENSG00000156966	0.620845260079
ENSG00000171551	9.10967319793e-05
ENSG00000177673	0.00229596523789
ENSG00000115474	0.75805244248
ENSG00000222001	0.322632813018
ENSG00000182600	0.466831048733
ENSG00000244122	1.80139842825e-12
ENSG00000241119	1.32215694426e-08
ENSG00000168918	0.167430840934
ENSG00000242366	6.95565246351e-05
ENSG00000242515	1.09144321715e-11
ENSG00000241635	2.93632324624e-09
ENSG00000077044	0.977070554569
ENSG00000130561	1.56803495288e-08
ENSG00000167165	0.000217879588052
ENSG00000204120	0.999999999979
ENSG00000243135	2.93632324624e-09
ENSG00000244474	2.34298507765e-06
ENSG00000115488	3.08678522548e-12
ENSG00000240224	0.000100214943073
ENSG00000066248	0.949825524635
ENSG00000085982	1.74474759846e-14
ENSG00000085978	0.999737382505
ENSG00000168505	0.567961292708
ENSG00000177483	0.014149880259
ENSG00000163359	7.79330849282e-11
ENSG00000132321	0.0013811706316
ENSG00000124831	0.365512490408
ENSG00000124839	0.00739028017956
ENSG00000072080	1.27136183221e-06
ENSG00000123485	1.26222310393e-05
ENSG00000188042	0.607389355262
ENSG00000115648	0.0012535496483
ENSG00000157985	0.999356435741
ENSG00000144481	4.73679846782e-15
ENSG00000185038	0.314233041801
ENSG00000144476	0.419555701617
ENSG00000198612	0.138824250989
ENSG00000182177	0.00457337421001
ENSG00000130147	0.0809644359581
ENSG00000071677	0.0401709303704
ENSG00000168427	8.29725101843e-11
ENSG00000178586	0.0646108476975
ENSG00000132330	1.52191274633e-06
ENSG00000130414	0.00138793990464
ENSG00000144485	0.00886156439201
ENSG00000233608	0.443476734119
ENSG00000221961	0.0036527524821
ENSG00000068024	0.999989726821
ENSG00000132323	0.992507796855
ENSG00000144488	3.87784946443e-10
ENSG00000204104	0.000159261765652
ENSG00000184182	0.950479184702
ENSG00000065802	0.350835778789
ENSG00000182083	0.695947064754
ENSG00000132326	0.933004687041
ENSG00000132329	0.0577928242239
ENSG00000185176	0.00435864786698
ENSG00000063660	0.109569938244
ENSG00000115687	9.0647176818e-20
ENSG00000115677	0.999998382971
ENSG00000115685	0.84014424705
ENSG00000184945	0.0462663637442
ENSG00000162804	0.983762810115
ENSG00000178623	0.00363558120757
ENSG00000122085	0.00488812041925
ENSG00000178602	2.78890336246e-07
ENSG00000142330	2.37881013811e-08
ENSG00000130294	0.999989437062
ENSG00000142327	0.0279016170373
ENSG00000172482	0.00359436899475
ENSG00000188542	0.232216945394
ENSG00000172478	6.76852841899e-06
ENSG00000146205	1.87089456161e-30
ENSG00000172428	0.000104799265065
ENSG00000144504	7.81266990644e-14
ENSG00000188011	2.88586379913e-05
ENSG00000154252	4.41529604976e-05
ENSG00000176720	0.318891848354
ENSG00000204099	0.000277582891598
ENSG00000168385	0.866554502924
ENSG00000176946	0.116840641035
ENSG00000168395	0.445393628362
ENSG00000168397	0.988495912593
ENSG00000006607	1.97536521383e-20
ENSG00000168393	0.54609142721
ENSG00000188389	0.0179540479322
ENSG00000115694	0.0452670903035
ENSG00000180902	0.000752024031447
ENSG00000113851	0.0384944384874
ENSG00000196277	0.99916906868
ENSG00000180914	5.74322739894e-05
ENSG00000134107	0.941607017632
ENSG00000134115	3.58671135174e-22
ENSG00000091181	0.000332264657278
ENSG00000071282	0.376043791137
ENSG00000182533	0.339836385676
ENSG00000134108	0.622356589003
ENSG00000144455	0.0425777224004
ENSG00000170364	0.00213127902515
ENSG00000134109	5.59576418489e-11
ENSG00000134121	2.05381563645e-06
ENSG00000125046	2.48997802704e-08
ENSG00000175928	0.876589036507
ENSG00000144619	0.996606387924
ENSG00000150995	0.999999999994
ENSG00000235978	0.391940522738
ENSG00000072756	2.45863122935e-06
ENSG00000070950	5.20372835528e-05
ENSG00000114026	7.80168038152e-08
ENSG00000187288	0.00141663238797
ENSG00000163701	0.00861987839065
ENSG00000163703	1.41470739999e-06
ENSG00000163704	0.658018522445
ENSG00000134072	0.00474654619158
ENSG00000171135	0.0230627329553
ENSG00000144550	0.00103210317927
ENSG00000134077	3.9961809766e-11
ENSG00000196220	0.999997750224
ENSG00000250151	1.37468731036e-12
ENSG00000214021	3.8416068724e-14
ENSG00000156959	0.178387581231
ENSG00000156990	0.000322773575022
ENSG00000156983	0.999626031305
ENSG00000241553	0.937798821156
ENSG00000163719	0.00293982096907
ENSG00000163702	4.25361992745e-10
ENSG00000171148	0.00474735528836
ENSG00000168137	0.999999563778
ENSG00000163705	0.0484543148165
ENSG00000196639	0.0015611678712
ENSG00000254999	0.6045086938
ENSG00000157014	0.000742651150073
ENSG00000157017	8.36902634829e-05
ENSG00000157020	0.58436505312
ENSG00000197548	1.52666137074e-05
ENSG00000132164	0.364943330069
ENSG00000157150	0.00355403121695
ENSG00000157087	0.999921506473
ENSG00000144554	2.47937339464e-14
ENSG00000157103	0.999301879166
ENSG00000154743	0.000104861288703
ENSG00000125037	0.801934562245
ENSG00000144559	0.000184600184419
ENSG00000134086	0.0337352004298
ENSG00000132170	0.668218173786
ENSG00000134070	2.89785862103e-08
ENSG00000144560	0.469478552741
ENSG00000154781	2.94812141218e-05
ENSG00000131379	2.35749782525e-14
ENSG00000132155	0.999776866111
ENSG00000170876	9.8476266215e-08
ENSG00000075975	0.407628906147
ENSG00000132182	1.4534738395e-10
ENSG00000170860	2.76631880024e-05
ENSG00000163528	0.144674862712
ENSG00000154767	1.31713341793e-10
