Ensembl Gene ID	max
ENSG00000196364	0.1138
ENSG00000261564	0.0
ENSG00000260991	0.0
ENSG00000260284	5.079
ENSG00000260710	0.4656
ENSG00000103275	17.47
ENSG00000261505	12.31
ENSG00000219274	0.08488
ENSG00000007516	276.6
ENSG00000007520	40.21
ENSG00000090581	90.15
ENSG00000260425	7.437
ENSG00000059145	6.431
ENSG00000265529	0.0
ENSG00000260132	4.503
ENSG00000174109	8.182
ENSG00000197599	13.77
ENSG00000103249	40.89
ENSG00000261641	76.19
ENSG00000260051	8.834
ENSG00000261430	0.06925
ENSG00000219027	0.5254
ENSG00000251692	0.5972
ENSG00000100726	23.06
ENSG00000260646	1.05
ENSG00000187535	19.58
ENSG00000131634	52.21
ENSG00000260954	0.3669
ENSG00000260989	0.6271
ENSG00000007545	4.071
ENSG00000226890	5.563
ENSG00000261732	0.236
ENSG00000206053	51.57
ENSG00000138834	135.1
ENSG00000261399	11.21
ENSG00000265820	0.0
ENSG00000261207	4.516
ENSG00000103024	73.14
ENSG00000074071	65.31
ENSG00000197774	13.53
ENSG00000162032	72.26
ENSG00000095906	17.96
ENSG00000099769	41.72
ENSG00000063854	39.62
ENSG00000162039	25.37
ENSG00000180185	1.508
ENSG00000260541	0.114
ENSG00000265999	0.0
ENSG00000259947	0.674
ENSG00000263769	0.0
ENSG00000162040	46.94
ENSG00000198736	61.28
ENSG00000140986	119.8
ENSG00000140990	222.5
ENSG00000140988	1376.0
ENSG00000206811	7.341
ENSG00000207405	6.574
ENSG00000255513	10.66
ENSG00000255198	10.38
ENSG00000179580	157.7
ENSG00000183751	48.83
ENSG00000196408	0.721
ENSG00000127554	8.821
ENSG00000127561	56.89
ENSG00000261790	0.0
ENSG00000167962	29.53
ENSG00000183971	3.349
ENSG00000265386	0.08495
ENSG00000065054	86.33
ENSG00000065057	15.84
ENSG00000103197	52.93
ENSG00000221656	0.3769
ENSG00000008710	191.6
ENSG00000259933	114.2
ENSG00000261123	11.6
ENSG00000261240	64.64
ENSG00000260447	1.461
ENSG00000200059	0.4288
ENSG00000265867	0.0
ENSG00000264397	0.0
ENSG00000167964	96.34
ENSG00000260260	87.96
ENSG00000206630	0.79
ENSG00000131653	33.29
ENSG00000167971	38.1
ENSG00000167965	20.56
ENSG00000252958	0.0
ENSG00000182685	71.81
ENSG00000184207	81.6
ENSG00000167967	24.01
ENSG00000167968	29.76
ENSG00000167969	39.59
ENSG00000261663	3.612
ENSG00000205937	35.96
ENSG00000207715	0.7284
ENSG00000260778	2.697
ENSG00000266643	0.0
ENSG00000264004	0.0
ENSG00000167972	77.59
ENSG00000243445	0.183
ENSG00000238098	7.28
ENSG00000162063	10.08
ENSG00000260095	2.596
ENSG00000260874	0.7169
ENSG00000162062	6.177
ENSG00000259895	1.158
ENSG00000162068	0.4289
ENSG00000162065	21.63
ENSG00000260293	0.8337
ENSG00000185883	0.0
ENSG00000162066	38.36
ENSG00000266232	0.0
ENSG00000140992	17.17
ENSG00000269937	0.2797
ENSG00000261140	0.1172
ENSG00000260436	0.0
ENSG00000261093	16.35
ENSG00000215154	1.688
ENSG00000205918	0.3912
ENSG00000260176	0.1291
ENSG00000260565	9.54
ENSG00000167977	20.99
ENSG00000172382	153.1
ENSG00000222055	0.9186
ENSG00000205913	10.38
ENSG00000167978	203.3
ENSG00000265864	10.16
ENSG00000103363	447.5
ENSG00000103355	0.3259
ENSG00000221719	0.0
ENSG00000215148	1.536
ENSG00000007038	61.94
ENSG00000262154	0.5681
ENSG00000162078	8119.0
ENSG00000172460	10.49
ENSG00000005001	54.95
ENSG00000263325	0.5319
ENSG00000263280	2.551
ENSG00000162076	22.13
ENSG00000059122	26.13
ENSG00000262959	0.09882
ENSG00000262482	1.018
ENSG00000131650	2.234
ENSG00000127564	45.47
ENSG00000162073	14.69
ENSG00000262152	0.6552
ENSG00000270097	0.2991
ENSG00000270168	0.5113
ENSG00000262362	1.503
ENSG00000272079	9.129
ENSG00000213937	24.09
ENSG00000184697	0.596
ENSG00000006327	74.37
ENSG00000103145	162.6
ENSG00000131652	26.73
ENSG00000162069	55.87
ENSG00000205890	8.872
ENSG00000008516	56.06
ENSG00000261971	22.57
ENSG00000008517	110.0
ENSG00000252561	4.717
ENSG00000262370	13.57
ENSG00000200204	0.3919
ENSG00000130182	0.2128
ENSG00000263011	2.178
ENSG00000263214	4.391
ENSG00000122386	10.35
ENSG00000263072	10.73
ENSG00000085644	28.38
ENSG00000228146	8.378
ENSG00000261889	0.4092
ENSG00000262521	1.722
ENSG00000262668	1.393
ENSG00000168124	2.501
ENSG00000203581	1.829
ENSG00000010539	15.66
ENSG00000103313	8.328
ENSG00000006194	8.829
ENSG00000140993	1.039
ENSG00000262899	0.6593
ENSG00000162086	10.57
ENSG00000262554	4.373
ENSG00000262316	0.1582
ENSG00000168158	0.1463
ENSG00000262621	0.0
ENSG00000262118	0.6755
ENSG00000263177	0.8135
ENSG00000232196	0.6005
ENSG00000140987	5.573
ENSG00000103343	7.464
ENSG00000167981	4.152
ENSG00000122390	0.4576
ENSG00000263212	24.35
ENSG00000215131	46.49
ENSG00000240311	9.926
ENSG00000103351	9.159
ENSG00000167984	10.27
ENSG00000262312	1.701
ENSG00000188827	9.731
ENSG00000213918	21.23
ENSG00000263235	2.887
ENSG00000126602	39.31
ENSG00000178430	8.704
ENSG00000005339	19.55
ENSG00000262516	0.0497
ENSG00000262888	0.7043
ENSG00000262185	2.918
ENSG00000162104	14.65
ENSG00000263159	0.0
ENSG00000262471	0.0
ENSG00000263105	1.472
ENSG00000185739	122.9
ENSG00000262468	3.124
ENSG00000090447	9.041
ENSG00000126603	27.91
ENSG00000262686	2.378
ENSG00000217930	4.97
ENSG00000262712	15.19
ENSG00000168140	100.5
ENSG00000262246	1.754
ENSG00000103423	29.08
ENSG00000153406	17.48
ENSG00000103415	58.25
ENSG00000089486	59.15
ENSG00000205832	13.2
ENSG00000261789	0.5061
ENSG00000261612	0.2873
ENSG00000153443	20.29
ENSG00000102858	32.31
ENSG00000263955	0.0
ENSG00000261442	2.166
ENSG00000168101	25.63
ENSG00000168096	14.59
ENSG00000266994	2.867
ENSG00000166246	63.84
ENSG00000103199	4.181
ENSG00000140623	98.75
ENSG00000267795	47.7
ENSG00000267077	11.48
ENSG00000067836	90.46
ENSG00000140632	36.99
ENSG00000256599	45.61
ENSG00000118900	35.62
ENSG00000118898	470.4
ENSG00000200980	0.0
ENSG00000103184	19.23
ENSG00000103174	16.76
ENSG00000033011	8.475
ENSG00000153446	94.2
ENSG00000260882	0.0829
ENSG00000118894	16.35
ENSG00000267070	0.2772
ENSG00000260431	0.372
ENSG00000261811	0.6802
ENSG00000260411	0.2794
ENSG00000260817	0.0
ENSG00000221809	0.0
ENSG00000242278	0.0
ENSG00000267182	0.0
ENSG00000261007	0.03166
ENSG00000260338	10.52
ENSG00000221257	0.0
ENSG00000270440	0.0
ENSG00000078328	30.67
ENSG00000257180	0.08366
ENSG00000260835	2.275
ENSG00000259963	0.0
ENSG00000252080	0.0
ENSG00000200869	0.0
ENSG00000212189	0.0
ENSG00000240419	0.06179
ENSG00000252405	0.0
ENSG00000261198	0.0
ENSG00000252138	0.0
ENSG00000260289	0.0
ENSG00000222109	0.0
ENSG00000260003	0.2781
ENSG00000261319	6.764
ENSG00000264844	0.0
ENSG00000260058	0.04001
ENSG00000259819	0.0
ENSG00000260379	0.0
ENSG00000261066	0.0
ENSG00000232258	1.275
ENSG00000067365	13.18
ENSG00000183044	15.59
ENSG00000243954	0.0
ENSG00000238417	0.0
ENSG00000260764	0.0
ENSG00000184857	2.792
ENSG00000140650	19.18
ENSG00000260350	16.78
ENSG00000260276	72.44
ENSG00000153048	64.57
ENSG00000259939	42.14
ENSG00000261481	0.994
ENSG00000187555	40.64
ENSG00000260979	1.216
ENSG00000261392	0.0
ENSG00000182831	15.04
ENSG00000263244	12.88
ENSG00000220793	0.1757
ENSG00000264694	0.0
ENSG00000266492	0.0
ENSG00000261617	0.5898
ENSG00000261397	0.4561
ENSG00000261075	0.2396
ENSG00000260071	1.699
ENSG00000200468	0.0
ENSG00000252927	0.1838
ENSG00000260362	0.7114
ENSG00000260432	18.44
ENSG00000183454	4.886
ENSG00000261810	1.594
ENSG00000261647	0.08559
ENSG00000266439	0.5736
ENSG00000166669	18.95
ENSG00000260756	0.6202
ENSG00000264305	0.0
ENSG00000199482	0.0
ENSG00000260468	0.6017
ENSG00000213853	103.5
ENSG00000256013	102.6
ENSG00000260310	0.2386
ENSG00000153060	28.99
ENSG00000263279	6.052
ENSG00000263241	0.04138
ENSG00000263196	0.1121
ENSG00000262158	0.2856
ENSG00000262381	0.3871
ENSG00000103274	22.32
ENSG00000166676	4.647
ENSG00000262488	2.048
ENSG00000262151	2.634
ENSG00000179583	22.57
ENSG00000182108	39.65
ENSG00000263013	6.318
ENSG00000262222	20.31
ENSG00000038532	22.68
ENSG00000229917	0.2637
ENSG00000262020	0.06287
ENSG00000263033	2.482
ENSG00000263179	0.4433
ENSG00000175643	11.94
ENSG00000185338	25.58
ENSG00000178279	34.84
ENSG00000178257	56.55
ENSG00000212228	2.492
ENSG00000122304	10130.0
ENSG00000175646	9671.0
ENSG00000238409	0.2836
ENSG00000221801	0.0
ENSG00000199668	0.154
ENSG00000263080	0.3687
ENSG00000262703	0.3637
ENSG00000188897	3.066
ENSG00000262636	1.835
ENSG00000262999	1.515
ENSG00000272310	0.0
ENSG00000265731	0.0
ENSG00000189067	66.26
ENSG00000184602	0.0
ENSG00000153066	30.03
ENSG00000262420	1.804
ENSG00000122299	27.27
ENSG00000262117	0.05155
ENSG00000171490	64.95
ENSG00000263307	0.5608
ENSG00000103342	22.55
ENSG00000261560	0.4161
ENSG00000260318	0.4095
ENSG00000261216	0.2912
ENSG00000266163	0.9986
ENSG00000234719	7.599
ENSG00000048462	52.9
ENSG00000269121	0.0
ENSG00000260224	0.0
ENSG00000048471	11.25
ENSG00000260488	0.1541
ENSG00000241641	0.357
ENSG00000175604	0.3174
ENSG00000261293	0.5378
ENSG00000238685	0.0
ENSG00000261394	28.67
ENSG00000260723	1.817
ENSG00000260601	0.3282
ENSG00000259876	0.3325
ENSG00000259899	0.597
ENSG00000103381	15.85
ENSG00000264733	0.0
ENSG00000260378	1.129
ENSG00000261158	2.801
ENSG00000199474	0.0
ENSG00000241932	0.2619
ENSG00000237515	3.122
ENSG00000263984	0.0
ENSG00000262116	1.317
ENSG00000262801	1.414
ENSG00000262011	0.0
ENSG00000262235	0.0
ENSG00000262267	0.2471
ENSG00000175595	5.63
ENSG00000242307	1.524
ENSG00000262732	2.43
ENSG00000263234	0.08151
ENSG00000262097	1.443
ENSG00000261856	1.409
ENSG00000186260	14.68
ENSG00000262529	0.1819
ENSG00000262470	0.452
ENSG00000257026	60.93
ENSG00000201075	0.0
ENSG00000262454	22.38
ENSG00000207639	0.0
ENSG00000199130	0.0
ENSG00000260009	0.1203
ENSG00000263257	0.621
ENSG00000140694	15.77
ENSG00000198388	0.0
ENSG00000269049	0.0
ENSG00000242430	0.0
ENSG00000103429	18.13
ENSG00000238964	0.0
ENSG00000069764	10.25
ENSG00000261523	0.04802
ENSG00000224712	3.008
ENSG00000254609	1.009
ENSG00000261695	0.0
ENSG00000254852	2.161
ENSG00000255037	0.0
ENSG00000255277	1.704
ENSG00000103512	31.92
ENSG00000270734	0.158
ENSG00000257264	0.3072
ENSG00000263918	0.0
ENSG00000258354	0.1655
ENSG00000265537	0.0
ENSG00000183458	43.12
ENSG00000207425	2.948
ENSG00000183426	79.95
ENSG00000179889	59.19
ENSG00000261819	1.437
ENSG00000238728	0.0
ENSG00000260872	10.66
ENSG00000157045	39.33
ENSG00000085721	17.11
ENSG00000260735	0.7247
ENSG00000188599	5.833
ENSG00000250251	18.54
ENSG00000207294	0.0
ENSG00000264115	0.1081
ENSG00000257391	0.9203
ENSG00000264182	0.0
ENSG00000183793	70.13
ENSG00000156968	5.233
ENSG00000166780	86.53
ENSG00000166783	23.29
ENSG00000257769	0.3743
ENSG00000072864	26.82
ENSG00000272213	0.0
ENSG00000262380	0.1923
ENSG00000133392	3468.0
ENSG00000263335	1010.0
ENSG00000263065	1031.0
ENSG00000133393	20.49
ENSG00000206778	0.0
ENSG00000262171	0.2166
ENSG00000215003	0.0
ENSG00000103222	26.5
ENSG00000241067	0.04361
ENSG00000091262	24.0
ENSG00000262332	0.1568
ENSG00000103226	7.104
ENSG00000263029	0.3045
ENSG00000262848	0.0
ENSG00000263198	0.08825
ENSG00000257381	0.1923
ENSG00000264722	0.0
ENSG00000257366	0.0
ENSG00000265373	0.0
ENSG00000244257	28.56
ENSG00000206706	0.0
ENSG00000183889	32.26
ENSG00000227827	3.585
ENSG00000214967	0.7143
ENSG00000261181	0.0
ENSG00000261362	0.0
ENSG00000264752	0.0
ENSG00000260126	0.0
ENSG00000261748	0.0
ENSG00000260675	0.0
ENSG00000260405	0.0
ENSG00000103489	9.57
ENSG00000261448	6.154
ENSG00000260945	0.0
ENSG00000261555	0.04551
ENSG00000228071	0.09231
ENSG00000259929	0.03788
ENSG00000260242	0.02885
ENSG00000260933	0.0
ENSG00000214940	8.565
ENSG00000205746	12.0
ENSG00000233024	30.44
ENSG00000254681	13.15
ENSG00000206927	0.0
ENSG00000257563	0.01072
ENSG00000266291	0.0
ENSG00000265776	0.0
ENSG00000257527	0.0
ENSG00000266454	0.0
ENSG00000185164	7.106
ENSG00000262974	0.2734
ENSG00000260550	0.0
ENSG00000256340	19.17
ENSG00000134419	72.71
ENSG00000170540	227.8
ENSG00000260017	9.729
ENSG00000157106	21.09
ENSG00000238329	0.0
ENSG00000260352	0.4725
ENSG00000265515	0.0
ENSG00000170537	7.455
ENSG00000207167	0.0
ENSG00000261465	6.509
ENSG00000261357	0.5864
ENSG00000167186	8.873
ENSG00000260430	0.27
ENSG00000261759	26.52
ENSG00000261427	0.1027
ENSG00000103528	15.1
ENSG00000261210	0.03941
ENSG00000188477	0.2251
ENSG00000259871	0.1135
ENSG00000259925	0.4959
ENSG00000103534	19.94
ENSG00000260681	0.5569
ENSG00000260592	14.08
ENSG00000222750	18.75
ENSG00000260934	32.64
ENSG00000006007	26.27
ENSG00000103540	12.94
ENSG00000103544	10.86
ENSG00000261312	6.216
ENSG00000103550	10.7
ENSG00000174628	11.5
ENSG00000261195	2.052
ENSG00000261939	0.0
ENSG00000167191	58.11
ENSG00000265524	0.0
ENSG00000180269	0.2036
ENSG00000263253	0.4309
ENSG00000227624	0.0
ENSG00000169347	9287.0
ENSG00000169344	271.1
ENSG00000169340	54.67
ENSG00000263237	0.07851
ENSG00000183549	64.43
ENSG00000262995	20.1
ENSG00000183747	97.64
ENSG00000267824	3.913
ENSG00000066813	93.73
ENSG00000260201	0.4117
ENSG00000260762	0.21
ENSG00000005187	28.06
ENSG00000166743	3.945
ENSG00000066654	20.64
ENSG00000260510	2.493
ENSG00000200893	0.6108
ENSG00000196678	7.248
ENSG00000005189	222.4
ENSG00000188215	11.66
ENSG00000102897	17.21
ENSG00000158486	5.233
ENSG00000263331	0.2394
ENSG00000011638	41.33
ENSG00000262983	5.911
ENSG00000103310	26.29
ENSG00000175311	12.68
ENSG00000103316	85.36
ENSG00000189149	0.3551
ENSG00000257403	0.515
ENSG00000158482	0.5691
ENSG00000169246	5.097
ENSG00000180747	1.255
ENSG00000238954	0.0
ENSG00000265462	0.0
ENSG00000257639	0.08925
ENSG00000271609	0.0
ENSG00000252798	0.0
ENSG00000197006	37.01
ENSG00000261596	7.996
ENSG00000140749	31.99
ENSG00000207248	0.2289
ENSG00000207042	0.2173
ENSG00000155719	3.863
ENSG00000260306	4.655
ENSG00000248124	11.62
ENSG00000185864	2.415
ENSG00000185710	1.676
ENSG00000238712	0.0
ENSG00000257408	0.1164
ENSG00000140740	168.8
ENSG00000155714	15.08
ENSG00000260395	0.06037
ENSG00000185716	8.786
ENSG00000260277	7.054
ENSG00000175267	11.6
ENSG00000183921	2.5
ENSG00000103319	37.13
ENSG00000261113	28.24
ENSG00000058600	19.13
ENSG00000140743	27.56
ENSG00000260635	0.3287
ENSG00000260790	0.6648
ENSG00000230872	0.8557
ENSG00000257122	5.574
ENSG00000237296	0.6889
ENSG00000243716	2.089
ENSG00000239172	0.0
ENSG00000257838	0.712
ENSG00000260973	0.03099
ENSG00000260905	4.631
ENSG00000265058	0.0
ENSG00000122254	9.317
ENSG00000261090	1.165
ENSG00000103404	9.537
ENSG00000260566	12.09
ENSG00000166828	16.98
ENSG00000260741	0.2364
ENSG00000168447	37.46
ENSG00000168434	20.45
ENSG00000252838	5.967
ENSG00000212593	0.0
ENSG00000259782	0.2089
ENSG00000260136	6.568
ENSG00000103365	40.25
ENSG00000261528	0.4368
ENSG00000103356	9.485
ENSG00000260247	0.0
ENSG00000103353	28.56
ENSG00000260751	3.668
ENSG00000004779	105.5
ENSG00000083093	5.802
ENSG00000261723	1.814
ENSG00000166847	24.05
ENSG00000260482	2.614
ENSG00000259806	11.99
ENSG00000166851	38.76
ENSG00000261266	1.242
ENSG00000134398	26.35
ENSG00000261583	1.283
ENSG00000166869	80.9
ENSG00000166501	48.07
ENSG00000260264	0.6703
ENSG00000006116	31.75
ENSG00000201541	0.0
ENSG00000239081	0.0
ENSG00000264465	0.0
ENSG00000260072	0.1328
ENSG00000122257	26.32
ENSG00000259888	0.9754
ENSG00000224310	0.3174
ENSG00000090905	27.93
ENSG00000261669	1.385
ENSG00000158865	35.18
ENSG00000140750	52.65
ENSG00000256439	54.96
ENSG00000260714	1.605
ENSG00000262587	2.186
ENSG00000262155	6.302
ENSG00000271105	1.475
ENSG00000263326	1.977
ENSG00000260448	2.092
ENSG00000262700	6.774
ENSG00000205629	23.67
ENSG00000260034	0.1083
ENSG00000266166	0.0
ENSG00000103375	184.4
ENSG00000155592	4.556
ENSG00000259955	2.711
ENSG00000261636	1.034
ENSG00000260690	0.0
ENSG00000182601	11.81
ENSG00000260255	0.02179
ENSG00000265005	0.0
ENSG00000199929	0.0
ENSG00000230330	19.24
ENSG00000237140	0.0
ENSG00000231876	1.595
ENSG00000228480	0.07825
ENSG00000236481	0.0961
ENSG00000260580	0.07618
ENSG00000264935	0.0
ENSG00000234186	291.2
ENSG00000261482	157.1
ENSG00000261557	0.02566
ENSG00000261045	0.2549
ENSG00000155666	20.11
ENSG00000259940	2.955
ENSG00000169189	35.12
ENSG00000245888	1.169
ENSG00000077238	52.47
ENSG00000103522	39.28
ENSG00000259954	26.45
ENSG00000077235	29.35
ENSG00000047578	13.4
ENSG00000261736	0.0
ENSG00000221528	0.0
ENSG00000261329	4.009
ENSG00000201371	0.0
ENSG00000169181	7.149
ENSG00000212382	0.0
ENSG00000207266	0.0
ENSG00000169180	53.14
ENSG00000260452	0.08885
ENSG00000200652	0.0
ENSG00000200138	0.0
ENSG00000250982	0.359
ENSG00000246465	0.9112
ENSG00000188322	34.14
ENSG00000198156	13.62
ENSG00000271623	0.1251
ENSG00000205609	11.39
ENSG00000261089	0.2601
ENSG00000238703	0.0
ENSG00000270118	0.0
ENSG00000233232	5.194
ENSG00000188603	8.163
ENSG00000184730	53.22
ENSG00000197272	5.466
ENSG00000176046	293.2
ENSG00000271495	0.0
ENSG00000176476	51.13
ENSG00000197165	15.38
ENSG00000196502	42.84
ENSG00000255524	1.079
ENSG00000261419	0.0
ENSG00000238684	0.0
ENSG00000184110	5.813
ENSG00000259982	0.2722
ENSG00000270424	0.2539
ENSG00000196993	0.8999
ENSG00000238352	0.0
ENSG00000251417	0.9051
ENSG00000240634	0.394
ENSG00000260796	0.2058
ENSG00000168488	128.7
ENSG00000260570	188.9
ENSG00000178952	104.6
ENSG00000264455	70.04
ENSG00000178188	29.96
ENSG00000261766	2.53
ENSG00000196296	583.1
ENSG00000260442	102.8
ENSG00000252461	0.1943
ENSG00000177548	16.15
ENSG00000177455	85.15
ENSG00000176953	25.39
ENSG00000260853	8.87
ENSG00000266868	0.5783
ENSG00000169682	27.12
ENSG00000260367	3.459
ENSG00000213658	25.71
ENSG00000261552	0.3258
ENSG00000196796	9.621
ENSG00000260908	1.068
ENSG00000238699	0.0
ENSG00000103472	4.401
ENSG00000260517	2.419
ENSG00000259807	2.583
ENSG00000196927	1.331
ENSG00000198106	3.773
ENSG00000260953	0.9433
ENSG00000260413	6.775
ENSG00000271699	4.011
ENSG00000254206	3.972
ENSG00000254634	1.188
ENSG00000238639	0.0
ENSG00000261740	1.769
ENSG00000260335	0.0
ENSG00000260280	3.843
ENSG00000181625	0.06563
ENSG00000213648	8.171
ENSG00000258150	0.0
ENSG00000257691	0.06653
ENSG00000257506	0.0
ENSG00000169203	2.296
ENSG00000205534	1.608
ENSG00000239193	0.0
ENSG00000266758	0.0
ENSG00000260727	1.992
ENSG00000260133	0.2961
ENSG00000260514	0.0
ENSG00000197471	38.63
ENSG00000103485	77.9
ENSG00000222375	2.723
ENSG00000185905	12.85
ENSG00000260719	1.869
ENSG00000174992	252.8
ENSG00000262756	19.4
ENSG00000079616	29.51
ENSG00000103495	68.32
ENSG00000259952	45.49
ENSG00000238045	23.87
ENSG00000167371	272.0
ENSG00000261690	8.016
ENSG00000261962	10.15
ENSG00000013364	110.4
ENSG00000103502	77.31
ENSG00000214725	103.3
ENSG00000174938	84.84
ENSG00000174939	59.48
ENSG00000174943	32.41
ENSG00000260114	4.901
ENSG00000247735	0.8651
ENSG00000149932	80.28
ENSG00000149930	24.49
ENSG00000149929	44.91
ENSG00000169592	40.11
ENSG00000149927	20.93
ENSG00000167194	11.47
ENSG00000149926	25.35
ENSG00000149925	1353.0
ENSG00000149923	66.13
ENSG00000149922	4.418
ENSG00000090238	95.84
ENSG00000250616	3.422
ENSG00000102886	33.94
ENSG00000261367	0.5683
ENSG00000102882	67.47
ENSG00000102879	292.9
ENSG00000261416	48.11
ENSG00000169627	0.1725
ENSG00000213599	1.26
ENSG00000132207	0.1324
ENSG00000261052	0.8203
ENSG00000258130	1.009
ENSG00000261444	0.0
ENSG00000261203	0.0
ENSG00000183604	1.62
ENSG00000198064	1.968
ENSG00000239114	0.0
ENSG00000169217	31.18
ENSG00000260219	1.355
ENSG00000169221	59.28
ENSG00000180209	1213.0
ENSG00000180096	0.3886
ENSG00000180035	7.857
ENSG00000179965	6.512
ENSG00000199787	0.0
ENSG00000179958	38.6
ENSG00000179918	147.0
ENSG00000202476	0.0
ENSG00000222701	0.0
ENSG00000005844	49.57
ENSG00000261346	9.704
ENSG00000260487	1.967
ENSG00000251706	0.0
ENSG00000261332	8.943
ENSG00000266305	0.0
ENSG00000169957	11.23
ENSG00000235560	2.275
ENSG00000260494	0.1183
ENSG00000169951	7.164
ENSG00000229809	17.83
ENSG00000239791	4.253
ENSG00000197162	6.289
ENSG00000260167	0.4827
ENSG00000261588	0.3152
ENSG00000156853	16.5
ENSG00000260678	1.619
ENSG00000261680	0.0
ENSG00000260113	0.0
ENSG00000156858	33.98
ENSG00000156860	103.4
ENSG00000252074	0.0
ENSG00000261840	29.06
ENSG00000080603	16.52
ENSG00000222287	0.0
ENSG00000206755	0.0
ENSG00000156873	118.8
ENSG00000196118	25.79
ENSG00000103549	38.6
ENSG00000262026	14.48
ENSG00000102870	7.535
ENSG00000260082	7.761
ENSG00000099385	11.95
ENSG00000260083	30.47
ENSG00000211591	3.472
ENSG00000150281	15.08
ENSG00000230447	0.03607
ENSG00000260852	1.87
ENSG00000099364	27.82
ENSG00000261487	19.15
ENSG00000175938	20.65
ENSG00000099381	22.47
ENSG00000099377	50.63
ENSG00000099365	117.3
ENSG00000103496	27.95
ENSG00000260911	6.729
ENSG00000167394	4.895
ENSG00000261124	0.221
ENSG00000167395	5.152
ENSG00000151006	5.336
ENSG00000167397	1.059
ENSG00000103507	32.72
ENSG00000252809	5.005
ENSG00000103510	41.9
ENSG00000262766	6.874
ENSG00000261385	85.06
ENSG00000052344	127.7
ENSG00000178226	4.182
ENSG00000263343	0.0
ENSG00000262366	0.08678
ENSG00000089280	175.4
ENSG00000260304	56.47
ENSG00000260060	4.586
ENSG00000103490	63.39
ENSG00000261359	0.2893
ENSG00000177238	31.64
ENSG00000169900	10.55
ENSG00000261925	49.03
ENSG00000169896	22.82
ENSG00000252876	0.0
ENSG00000140678	71.27
ENSG00000261245	0.2483
ENSG00000156886	10.07
ENSG00000260757	0.5101
ENSG00000156885	975.3
ENSG00000176723	0.7293
ENSG00000261474	4.747
ENSG00000260267	3.883
ENSG00000140691	7.427
ENSG00000140682	172.1
ENSG00000140675	13.81
ENSG00000260740	44.97
ENSG00000140688	48.88
ENSG00000260625	4.245
ENSG00000169877	3.252
ENSG00000261648	3.204
ENSG00000213547	3.61
ENSG00000261475	4.246
ENSG00000260883	0.0487
ENSG00000261741	7.857
ENSG00000261614	6.307
ENSG00000260010	0.0
ENSG00000237185	0.0
ENSG00000260631	0.0
ENSG00000260472	0.0
ENSG00000260568	0.03003
ENSG00000131797	7.607
ENSG00000261731	10.55
ENSG00000197302	3.618
ENSG00000259810	0.1442
ENSG00000260722	0.0
ENSG00000261457	0.7819
ENSG00000261284	0.0407
ENSG00000259874	0.0
ENSG00000185947	17.92
ENSG00000259950	0.09933
ENSG00000261289	0.0
ENSG00000197476	0.0
ENSG00000260628	0.545
ENSG00000261727	0.05847
ENSG00000261704	0.0
ENSG00000223931	0.06114
ENSG00000260048	0.0
ENSG00000270472	0.08063
ENSG00000230267	0.3418
ENSG00000260584	0.07414
ENSG00000260847	0.02802
ENSG00000260649	0.0
ENSG00000260540	0.0
ENSG00000260344	0.0
ENSG00000260575	0.4355
ENSG00000205456	5.611
ENSG00000260402	3.958
ENSG00000259822	1.479
ENSG00000261127	17.54
ENSG00000260516	0.104
ENSG00000260327	0.0
ENSG00000260866	0.2247
ENSG00000260307	0.06922
ENSG00000261541	0.00792
ENSG00000260662	0.0
ENSG00000261233	0.0
ENSG00000259966	0.8679
ENSG00000262187	0.0
ENSG00000261111	0.1973
ENSG00000261569	0.7153
ENSG00000261263	0.3547
ENSG00000260311	0.0
ENSG00000183632	0.0914
ENSG00000260974	0.0
ENSG00000261391	0.0
ENSG00000260864	0.0
ENSG00000260845	0.0
ENSG00000261108	0.0
ENSG00000260644	0.1188
ENSG00000260158	0.0
ENSG00000261719	0.0
ENSG00000259934	0.0
ENSG00000259303	0.0
ENSG00000260047	1.206
ENSG00000214617	18.1
ENSG00000214614	2.591
ENSG00000261834	0.0
ENSG00000270864	0.04671
ENSG00000260610	0.0
ENSG00000261259	0.06396
ENSG00000259852	0.0
ENSG00000233732	0.1858
ENSG00000260921	0.4138
ENSG00000259997	0.0
ENSG00000271130	0.0
ENSG00000260141	0.1274
ENSG00000260900	0.0
ENSG00000261599	0.0308
ENSG00000261682	0.0
ENSG00000259800	0.0
ENSG00000261536	0.0
ENSG00000260414	0.0
ENSG00000260419	0.0896
ENSG00000205457	0.3818
ENSG00000260827	0.2892
ENSG00000261507	1.409
ENSG00000263337	1.134
ENSG00000261509	0.1846
ENSG00000261009	0.0206
ENSG00000263204	0.0
ENSG00000262090	0.1604
ENSG00000260626	0.3124
ENSG00000261200	2.549
ENSG00000261466	1.594
ENSG00000261405	1.772
ENSG00000263277	0.0
ENSG00000259882	0.4213
ENSG00000260518	1.401
ENSG00000261580	0.03091
ENSG00000260308	0.0707
ENSG00000270467	0.0
ENSG00000261153	0.04549
ENSG00000271178	0.0
ENSG00000259680	0.0
ENSG00000270924	0.0
ENSG00000271691	0.0
ENSG00000260312	0.0
ENSG00000270318	0.0
ENSG00000260525	0.0
ENSG00000260781	0.2394
ENSG00000271620	0.0
ENSG00000261607	0.0
ENSG00000259842	0.0
ENSG00000270401	0.6969
ENSG00000205452	1.481
ENSG00000198555	10.2
ENSG00000261217	0.1562
ENSG00000259990	0.0
